,open,high,low,close,adj close,volume
2022-04-01,3281.51,3481.29,3210.68,3455.21,3455.21,532169.0
2022-04-02,3455.2,3532.2,3433.14,3443.77,3443.77,499893.0
2022-04-03,3443.77,3580.34,3412.11,3521.91,3521.91,381581.0
2022-04-04,3521.9,3547.0,3405.97,3519.5,3519.5,449984.0
2022-04-05,3519.5,3555.0,3400.0,3406.99,3406.99,397782.0
2022-04-06,3407.0,3407.5,3162.39,3168.51,3168.51,736273.0
2022-04-07,3168.52,3268.98,3143.15,3227.19,3227.19,458179.0
2022-04-08,3227.2,3314.02,3173.52,3192.39,3192.39,502422.0
2022-04-09,3192.39,3268.4,3181.28,3258.57,3258.57,212444.0
2022-04-10,3258.57,3307.22,3193.0,3203.04,3203.04,232303.0
2022-04-11,3203.04,3213.63,2950.0,2979.74,2979.74,693394.0
2022-04-12,2979.75,3085.0,2950.0,3027.66,3027.66,579522.0
2022-04-13,3027.65,3128.97,2996.86,3118.28,3118.28,419101.0
2022-04-14,3118.28,3145.0,2976.3,3021.98,3021.98,408382.0
2022-04-15,3021.98,3060.92,2993.13,3040.56,3040.56,249626.0
2022-04-16,3040.57,3086.1,3010.03,3059.3,3059.3,176352.0
2022-04-17,3059.3,3083.0,2981.7,2988.06,2988.06,243772.0
2022-04-18,2988.07,3069.6,2883.22,3055.56,3055.56,510251.0
2022-04-19,3055.56,3131.0,3030.34,3101.77,3101.77,359375.0
2022-04-20,3101.74,3166.5,3036.45,3076.04,3076.04,415000.0
2022-04-21,3076.03,3180.0,2942.31,2983.58,2983.58,562699.0
2022-04-22,2983.57,3034.32,2930.35,2962.39,2962.39,452433.0
2022-04-23,2962.39,2978.03,2913.89,2933.03,2933.03,187576.0
2022-04-24,2933.04,2967.06,2912.09,2921.0,2921.0,218957.0
2022-04-25,2920.99,3025.65,2797.01,3006.62,3006.62,619198.0
2022-04-26,3006.63,3039.54,2767.0,2809.67,2809.67,531184.0
2022-04-27,2809.68,2919.87,2794.46,2888.96,2888.96,488951.0
2022-04-28,2888.95,2980.0,2853.83,2936.93,2936.93,537392.0
