,open,high,low,close,adj close,volume
2020-07-22,0.00888,0.01098,0.00883,0.00983,0.00983,60256488.0
2020-07-23,0.0098,0.01158,0.00976,0.01095,0.01095,41959526.0
2020-07-24,0.01095,0.01157,0.01007,0.01019,0.01019,35630073.0
2020-07-25,0.01014,0.01076,0.01001,0.01011,0.01011,16689224.0
2020-07-26,0.01013,0.01027,0.00886,0.00943,0.00943,14556143.0
2020-07-27,0.00942,0.00942,0.00749,0.00815,0.00815,41977332.0
2020-07-28,0.00818,0.00906,0.00814,0.00862,0.00862,20530170.0
2020-07-29,0.00866,0.00935,0.00853,0.00924,0.00924,14546179.0
2020-07-30,0.0092,0.00942,0.00862,0.00905,0.00905,13945985.0
2020-07-31,0.00899,0.00926,0.00855,0.00863,0.00863,7395121.0
2020-08-01,0.00863,0.00869,0.00817,0.00855,0.00855,12622483.0
2020-08-02,0.00853,0.0086,0.00777,0.00827,0.00827,15385301.0
2020-08-03,0.00825,0.00909,0.00822,0.00867,0.00867,11562001.0
2020-08-04,0.00874,0.00877,0.00821,0.00862,0.00862,10580105.0
2020-08-05,0.00863,0.00895,0.00851,0.00867,0.00867,9304493.0
2020-08-06,0.0087,0.00959,0.00861,0.00947,0.00947,14687683.0
2020-08-07,0.00947,0.00975,0.00874,0.00908,0.00908,23457586.0
2020-08-08,0.00916,0.01025,0.00915,0.01006,0.01006,17649275.0
2020-08-09,0.01005,0.01009,0.00934,0.00987,0.00987,18932033.0
2020-08-10,0.00989,0.0104,0.00945,0.01028,0.01028,22247291.0
2020-08-11,0.01028,0.01065,0.00965,0.01015,0.01015,28510482.0
2020-08-12,0.01022,0.01092,0.00966,0.01064,0.01064,29311858.0
2020-08-13,0.01065,0.01085,0.01006,0.01055,0.01055,25995579.0
2020-08-14,0.01055,0.01161,0.0104,0.01133,0.01133,20150682.0
2020-08-15,0.01134,0.01145,0.01055,0.01066,0.01066,22765151.0
2020-08-16,0.01066,0.01115,0.01046,0.01115,0.01115,16948972.0
2020-08-17,0.01115,0.01138,0.01073,0.01102,0.01102,25200526.0
2020-08-18,0.01102,0.01155,0.01062,0.01072,0.01072,19473886.0
2020-08-19,0.01072,0.01082,0.0092,0.00958,0.00958,20088347.0
2020-08-20,0.00954,0.01046,0.0094,0.01027,0.01027,16111802.0
2020-08-21,0.01027,0.01059,0.00942,0.00945,0.00945,21600241.0
2020-08-22,0.00945,0.00981,0.00911,0.00972,0.00972,14855283.0
2020-08-23,0.0097,0.00986,0.00936,0.00956,0.00956,7645535.0
2020-08-24,0.0096,0.0102,0.00941,0.0101,0.0101,9981434.0
2020-08-25,0.01014,0.0102,0.00921,0.00959,0.00959,11019157.0
2020-08-26,0.00958,0.01097,0.00927,0.01079,0.01079,19785572.0
2020-08-27,0.01077,0.0108,0.00968,0.01053,0.01053,21014636.0
2020-08-28,0.01047,0.0119,0.01037,0.01149,0.01149,25766068.0
2020-08-29,0.01154,0.01222,0.01144,0.01196,0.01196,26920495.0
2020-08-30,0.01196,0.01201,0.01127,0.01137,0.01137,13426850.0
2020-08-31,0.01139,0.012,0.01097,0.01172,0.01172,14728486.0
2020-09-01,0.01171,0.01575,0.01156,0.01406,0.01406,94318135.0
2020-09-02,0.01407,0.01519,0.01131,0.01156,0.01156,77899584.0
2020-09-03,0.01156,0.01174,0.00875,0.00881,0.00881,45212332.0
2020-09-04,0.00883,0.01272,0.0086,0.01057,0.01057,101840827.0
2020-09-05,0.01064,0.0108,0.00822,0.00915,0.00915,27358939.0
2020-09-06,0.00915,0.00987,0.00895,0.00965,0.00965,19584473.0
2020-09-07,0.00955,0.00966,0.0082,0.0091,0.0091,16381250.0
2020-09-08,0.00903,0.00925,0.00855,0.00888,0.00888,8582449.0
2020-09-09,0.00889,0.00969,0.00867,0.00917,0.00917,6560488.0
2020-09-10,0.00922,0.00987,0.00916,0.00971,0.00971,9045635.0
2020-09-11,0.00983,0.00994,0.00931,0.00966,0.00966,4852513.0
2020-09-12,0.00966,0.01,0.00941,0.00978,0.00978,9160633.0
2020-09-13,0.00977,0.00984,0.00845,0.00891,0.00891,9151503.0
