,open,high,low,close,adj close,volume
2021-06-29,10.899,12.875,10.825,11.65,11.65,4117510.0
2021-06-30,11.638,12.052,11.034,12.045,12.045,2470921.0
2021-07-01,12.045,12.078,10.713,11.033,11.033,1862697.0
2021-07-02,11.036,11.81,10.522,11.795,11.795,2147051.0
2021-07-03,11.795,12.2,11.526,11.8,11.8,1803444.0
2021-07-04,11.804,12.452,11.515,12.307,12.307,1476353.0
2021-07-05,12.312,13.966,11.927,13.531,13.531,5547395.0
2021-07-06,13.541,14.049,12.812,13.136,13.136,2631196.0
2021-07-07,13.143,13.51,12.82,12.939,12.939,1637466.0
2021-07-08,12.945,12.974,11.661,11.916,11.916,2076085.0
2021-07-09,11.92,13.699,11.411,13.181,13.181,4075187.0
2021-07-10,13.183,14.541,12.958,14.425,14.425,3111063.0
2021-07-11,14.429,14.8,13.871,14.077,14.077,2766943.0
2021-07-12,14.078,14.129,12.752,12.981,12.981,2138171.0
2021-07-13,12.982,13.729,11.807,12.092,12.092,3131096.0
2021-07-14,12.087,12.231,11.019,11.747,11.747,3729554.0
2021-07-15,11.749,12.065,10.653,11.474,11.474,2879500.0
2021-07-16,11.468,13.19,10.976,11.149,11.149,7049125.0
2021-07-17,11.149,11.508,10.713,11.022,11.022,4463621.0
2021-07-18,11.02,11.557,10.737,10.972,10.972,2459958.0
2021-07-19,10.981,11.07,9.923,9.98,9.98,2460342.0
2021-07-20,9.984,10.166,8.93,9.443,9.443,3334771.0
2021-07-21,9.449,10.701,9.135,10.481,10.481,3144385.0
2021-07-22,10.476,11.62,10.178,11.377,11.377,3075216.0
2021-07-23,11.378,11.549,10.677,11.442,11.442,2593122.0
2021-07-24,11.449,11.767,11.059,11.426,11.426,2445170.0
2021-07-25,11.428,11.621,10.967,11.446,11.446,1487311.0
2021-07-26,11.442,12.449,11.31,11.386,11.386,4237240.0
2021-07-27,11.38,11.806,11.02,11.702,11.702,2540028.0
2021-07-28,11.697,11.969,11.374,11.589,11.589,2338200.0
2021-07-29,11.591,11.898,11.311,11.799,11.799,2331117.0
2021-07-30,11.799,12.188,11.428,12.14,12.14,2536788.0
2021-07-31,12.123,12.935,11.878,12.598,12.598,2699186.0
2021-08-01,12.6,13.444,12.12,12.312,12.312,2910237.0
2021-08-02,12.319,12.761,12.098,12.476,12.476,1609394.0
2021-08-03,12.476,12.658,11.731,12.12,12.12,1690276.0
2021-08-04,12.128,12.916,11.955,12.808,12.808,1588393.0
2021-08-05,12.813,13.236,12.405,13.032,13.032,1861784.0
2021-08-06,13.034,14.031,12.724,13.589,13.589,2506091.0
2021-08-07,13.603,14.356,13.443,14.006,14.006,2793759.0
2021-08-08,14.012,14.24,13.01,13.139,13.139,1977499.0
2021-08-09,13.14,14.1,12.653,13.651,13.651,2347469.0
2021-08-10,13.645,14.4,13.398,14.105,14.105,2270345.0
2021-08-11,14.101,15.456,14.086,14.558,14.558,3354231.0
2021-08-12,14.552,15.196,13.547,14.06,14.06,2350142.0
2021-08-13,14.063,15.339,13.859,15.212,15.212,2024505.0
2021-08-14,15.21,15.774,14.686,15.56,15.56,2858273.0
2021-08-15,15.56,15.955,14.874,15.91,15.91,2206784.0
2021-08-16,15.912,16.688,15.49,15.784,15.784,3248584.0
2021-08-17,15.786,17.5,15.049,16.003,16.003,5723341.0
2021-08-18,16.007,18.575,14.985,17.948,17.948,6260641.0
2021-08-19,17.932,20.435,17.773,18.688,18.688,10416119.0
2021-08-20,18.71,20.0,18.362,18.928,18.928,4908239.0
2021-08-21,18.923,23.9,18.531,22.14,22.14,10579242.0
2021-08-22,22.152,24.743,20.972,21.862,21.862,6802878.0
2021-08-23,21.85,23.111,21.282,21.808,21.808,4567211.0
2021-08-24,21.811,22.036,19.2,19.538,19.538,4193781.0
2021-08-25,19.538,20.875,18.603,20.056,20.056,3609455.0
2021-08-26,20.048,20.33,17.666,17.9,17.9,2770346.0
2021-08-27,17.92,20.56,17.25,20.42,20.42,3514088.0
2021-08-28,20.43,21.43,19.5,21.31,21.31,3015611.0
2021-08-29,21.33,22.42,20.32,21.2,21.2,3896525.0
2021-08-30,21.2,23.92,19.48,22.14,22.14,5880341.0
2021-08-31,22.16,26.3,21.56,22.89,22.89,11248726.0
2021-09-01,22.9,25.98,22.09,25.44,25.44,7232749.0
2021-09-02,25.42,25.77,23.44,24.14,24.14,3166096.0
2021-09-03,24.16,24.96,23.15,24.11,24.11,3590142.0
2021-09-04,24.1,25.5,23.71,24.4,24.4,2824441.0
2021-09-05,24.4,26.21,23.8,25.73,25.73,3419680.0
2021-09-06,25.71,27.1,23.68,25.08,25.08,4266255.0
2021-09-07,25.09,27.45,17.55,21.08,21.08,8464550.0
2021-09-08,21.09,21.88,18.45,20.69,20.69,4710868.0
2021-09-09,20.71,28.45,20.43,26.85,26.85,13224862.0
2021-09-10,26.82,30.48,24.56,29.41,29.41,18339923.0
2021-09-11,29.4,30.98,26.72,27.33,27.33,8344764.0
2021-09-12,27.33,35.26,25.96,34.89,34.89,12340293.0
2021-09-13,34.91,38.95,30.25,35.82,35.82,22213603.0
2021-09-14,35.8,37.9,32.8,34.2,34.2,10305593.0
2021-09-15,34.19,35.35,32.61,34.12,34.12,5652348.0
2021-09-16,34.12,37.25,31.2,37.07,37.07,8867462.0
2021-09-17,37.07,38.09,32.41,33.46,33.46,7570169.0
2021-09-18,33.46,41.5,32.68,40.76,40.76,10505409.0
2021-09-19,40.78,44.65,37.72,44.27,44.27,10151943.0
2021-09-20,44.28,44.8,33.34,34.01,34.01,17489487.0
2021-09-21,33.98,37.2,28.83,30.45,30.45,15209690.0
2021-09-22,30.42,40.0,29.36,39.71,39.71,11901572.0
2021-09-23,39.71,43.33,38.82,41.51,41.51,11044307.0
2021-09-24,41.52,44.3,35.89,42.58,42.58,13102005.0
2021-09-25,42.56,43.1,38.81,39.45,39.45,5906770.0
2021-09-26,39.45,41.7,35.43,39.8,39.8,7577505.0
2021-09-27,39.81,40.75,36.6,37.21,37.21,4368605.0
2021-09-28,37.2,37.9,33.36,33.7,33.7,4548726.0
2021-09-29,33.7,36.65,32.74,33.88,33.88,4012215.0
2021-09-30,33.88,36.27,33.47,36.23,36.23,3830234.0
2021-10-01,36.21,38.56,34.81,37.85,37.85,4640402.0
2021-10-02,37.86,41.64,37.17,38.62,38.62,4190103.0
2021-10-03,38.63,40.8,37.78,38.74,38.74,3383386.0
